site_code,year,game_num,opponent_code,spread,ou,line_result,ou_result,home_away,team_score,opp_score,game_result
oti,2014,14,NYJ,3,42,L,Under,H,11,16,L
oti,2014,15,JAX,5,39,L,Under,A,13,21,L
oti,2014,16,IND,8,47,L,Under,H,10,27,L
oti,2015,1,TAM,3,41,W,Over,A,42,14,W
oti,2015,2,CLE,-2,41,L,Over,A,14,28,L
oti,2015,3,IND,4,46,W,Over,H,33,35,L
oti,2015,4,BUF,1,42,P,Under,H,13,14,L
oti,2015,5,MIA,-2,44,L,Over,H,10,38,L
oti,2015,6,ATL,6,47,W,Under,H,7,10,L
oti,2015,7,HOU,4,43,L,Under,A,6,20,L
oti,2015,8,NOR,8,48,W,Over,A,34,28,W
